tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-M006,Indian Wells,Hard,128,PM,20190304,265,201545,11,,Anastasija Sevastova,R,,LAT,28.88980151,201483,,WC,Madison Brengle,R,,USA,28.91718001,6-3 6-4,3,R64,77,0,3,71,42,24,13,10,2,7,0,4,54,40,16,4,9,3,10,11,3325,96,638
2019-M006,Indian Wells,Hard,128,PM,20190304,264,204426,21,,Anett Kontaveit,R,,EST,23.19233402,201620,,,Monica Puig,R,,PUR,25.43189596,6-3 7-6(4),3,R64,95,4,2,80,47,35,14,11,2,5,1,6,70,45,26,9,10,3,7,21,2355,58,973
2019-M006,Indian Wells,Hard,128,PM,20190304,263,204434,,Q,Ysaline Bonaventure,L,,BEL,24.5119781,202499,28,,Donna Vekic,R,,CRO,22.68035592,1-6 7-6(5) 6-4,3,R64,130,2,8,108,74,48,15,14,11,15,5,4,85,45,35,23,15,2,5,144,416,26,1875
2019-M006,Indian Wells,Hard,128,PM,20190304,262,201662,5,,Karolina Pliskova,R,184,CZE,26.95140315,201595,,Q,Misaki Doi,L,159,JPN,27.84668036,6-7(4) 6-1 6-1,3,R64,100,12,5,80,50,37,14,13,2,4,2,7,75,46,28,12,13,2,9,5,5145,121,500
2019-M006,Indian Wells,Hard,128,PM,20190304,261,200748,,,Venus Williams,R,185,USA,38.71047228,201520,3,,Petra Kvitova,L,183,CZE,28.98836413,4-6 7-5 6-4,3,R64,147,0,4,100,63,37,23,16,3,7,10,10,104,51,39,23,16,5,10,36,1385,3,5605
2019-M006,Indian Wells,Hard,128,PM,20190304,260,201539,,Q,Christina Mchale,R,170,USA,26.81177276,201499,30,,Anastasia Pavlyuchenkova,R,177,RUS,27.66872005,6-4 3-6 6-4,3,R64,137,0,3,108,84,50,9,14,9,14,3,7,93,61,41,9,15,8,14,140,438,32,1565
2019-M006,Indian Wells,Hard,128,PM,20190304,259,201621,,,Mona Barthel,R,185,GER,28.64613279,201619,17,,Madison Keys,R,178,USA,24.04106776,3-6 6-1 7-5,3,R64,121,6,8,104,60,41,16,14,10,15,5,2,88,56,32,13,14,5,12,97,633,17,2726
2019-M006,Indian Wells,Hard,128,PM,20190304,258,201504,15,,Julia Goerges,R,180,GER,30.33264887,201466,,,Kaia Kanepi,R,181,EST,33.7303217,6-3 2-6 6-3,3,R64,121,7,6,86,46,29,20,13,6,10,4,3,91,68,41,8,13,6,11,15,2780,86,711
2019-M006,Indian Wells,Hard,128,PM,20190304,257,214544,9,,Aryna Sabalenka,R,,BLR,20.82956879,201548,,,Ajla Tomljanovic,R,,AUS,25.82340862,6-3 4-6 6-0,3,R64,99,2,5,87,51,35,18,13,5,8,2,4,63,33,20,13,12,2,8,9,3565,44,1223
2019-M006,Indian Wells,Hard,128,PM,20190304,256,201615,24,,Lesia Tsurenko,R,174,UKR,29.76043806,202468,,WC,Jessica Pegula,R,,USA,25.02121834,3-6 7-5 6-4,3,R64,129,1,5,87,58,31,16,15,4,10,2,6,104,59,35,20,16,8,15,28,1751,93,681
2019-M006,Indian Wells,Hard,128,PM,20190304,255,212001,,Q,Natalia Vikhlyantseva,R,,RUS,22.04243669,201521,26,,Carla Suarez Navarro,R,162,ESP,30.49691992,6-2 6-0,3,R64,63,2,3,49,27,21,8,7,4,6,0,4,53,32,15,3,7,7,14,112,548,24,1923
2019-M006,Indian Wells,Hard,128,PM,20190304,254,201493,8,,Angelique Kerber,L,173,GER,31.12388775,201709,,,Yulia Putintseva,R,,KAZ,24.15331964,6-0 6-2,3,R64,63,2,3,52,29,27,8,7,2,2,1,0,39,26,12,4,7,3,8,8,4880,47,1181
2019-M006,Indian Wells,Hard,128,PM,20190304,253,202428,7,,Kiki Bertens,R,182,NED,27.23066393,202663,,,Magda Linette,R,,POL,27.05544148,6-4 6-1,3,R64,77,4,1,46,30,16,11,8,2,4,1,3,60,32,14,13,9,7,13,7,4885,92,681
2019-M006,Indian Wells,Hard,128,PM,20190304,252,202427,,,Johanna Konta,R,,GBR,27.79739904,201444,27,,Su Wei Hsieh,R,169,TPE,33.16084873,6-0 6-2,3,R64,70,4,3,62,44,31,8,7,12,12,0,3,41,23,7,9,7,1,6,45,1210,27,1865
2019-M006,Indian Wells,Hard,128,PM,20190304,251,202469,20,,Garbine Muguruza,R,182,ESP,25.4017796,201616,,WC,Lauren Davis,R,157,USA,25.39904175,6-1 6-3,3,R64,95,1,1,49,32,25,11,8,3,3,1,5,78,48,23,15,8,10,14,20,2430,199,297
2019-M006,Indian Wells,Hard,128,PM,20190304,250,200033,10,,Serena Williams,R,175,USA,37.43463381,201458,,,Victoria Azarenka,R,180,BLR,29.59069131,7-5 6-3,3,R64,127,4,9,107,59,39,18,11,11,15,1,5,68,41,22,11,10,6,12,10,3406,48,1177
2019-M006,Indian Wells,Hard,128,PM,20190304,249,210722,16,,Elise Mertens,R,,BEL,23.2936345,216153,,WC,Amanda Anisimova,R,,USA,17.50581793,6-4 6-2,3,R64,79,5,5,67,40,30,13,9,8,9,0,2,51,34,21,8,9,3,7,16,2745,67,852
2019-M006,Indian Wells,Hard,128,PM,20190304,248,202492,18,,Qiang Wang,R,,CHN,27.13483915,211095,,,Bernarda Pera,L,,USA,24.24914442,7-6(5) 6-2,3,R64,97,4,2,66,34,29,14,10,3,5,1,0,65,40,23,12,10,5,9,18,2607,87,709
2019-M006,Indian Wells,Hard,128,PM,20190304,247,215370,,WC,Bianca Andreescu,R,,CAN,18.71321013,201495,32,,Dominika Cibulkova,R,161,SVK,29.82614648,6-2 6-2,3,R64,83,2,5,54,34,26,10,8,1,1,0,5,55,33,18,11,8,4,8,60,919,35,1502
2019-M006,Indian Wells,Hard,128,PM,20190304,246,201527,,Q,Stefanie Voegele,R,170,SUI,28.98288843,201585,4,,Sloane Stephens,R,170,USA,25.95482546,6-3 6-0,3,R64,68,4,3,50,26,20,14,7,5,5,0,2,51,38,20,3,8,4,9,109,581,4,5277
2019-M006,Indian Wells,Hard,128,PM,20190304,245,202494,6,,Elina Svitolina,R,174,UKR,24.47364819,213550,,,Sofia Kenin,R,,USA,20.30116359,3-6 7-6(5) 6-4,3,R64,141,6,5,104,68,51,16,15,6,9,1,4,117,74,53,19,16,4,7,6,4900,33,1564
2019-M006,Indian Wells,Hard,128,PM,20190304,244,201611,,,Daria Gavrilova,R,,AUS,24.99657769,202596,29,,Mihaela Buzarnescu,L,,ROU,30.83093771,6-2 6-2,3,R64,69,0,1,43,28,23,7,8,2,3,1,4,47,24,15,6,8,4,9,53,1065,31,1650
2019-M006,Indian Wells,Hard,128,PM,20190304,243,206108,,WC,Jennifer Brady,R,,USA,23.89322382,201614,19,,Caroline Garcia,R,,FRA,25.3798768,6-3 3-6 6-0,3,R64,107,5,2,78,39,33,18,12,5,6,1,5,76,53,29,12,12,5,9,83,725,19,2460
2019-M006,Indian Wells,Hard,128,PM,20190304,242,202458,12,,Ashleigh Barty,R,,AUS,22.85831622,213583,,,Tatjana Maria,R,,GER,31.57015743,6-4 6-4,3,R64,88,5,5,71,40,28,13,10,3,6,4,3,57,30,16,11,10,4,9,12,3285,69,843
2019-M006,Indian Wells,Hard,128,PM,20190304,241,214954,,,Marketa Vondrousova,L,,CZE,19.68240931,214082,14,,Darya Kasatkina,R,,RUS,21.82340862,6-2 6-1,3,R64,70,1,2,50,32,24,11,8,1,1,0,5,56,40,20,7,7,8,12,61,896,14,2985
2019-M006,Indian Wells,Hard,128,PM,20190304,240,211533,22,,Jelena Ostapenko,R,,LAT,21.7357974,201533,,,Shuai Zhang,R,,CHN,30.11362081,6-2 6-1,3,R64,69,1,2,51,30,19,13,7,2,3,0,8,60,29,13,13,8,10,16,22,2251,40,1250
2019-M006,Indian Wells,Hard,128,PM,20190304,239,203462,,Q,Kateryna Kozlova,R,,UKR,25.03216975,205925,31,,Aliaksandra Sasnovich,R,,BLR,24.95003422,6-4 2-6 6-0,3,R64,104,0,1,78,60,34,6,12,3,8,0,6,79,46,25,13,12,3,10,114,533,34,1550
2019-M006,Indian Wells,Hard,128,PM,20190304,238,201594,2,,Simona Halep,R,168,ROU,27.43326489,201366,,,Barbora Zahlavova Strycova,R,164,CZE,32.93360712,6-2 6-4,3,R64,86,1,2,54,36,20,10,9,2,5,0,3,59,40,19,7,9,5,11,2,5727,50,1141
2019-M006,Indian Wells,Hard,128,PM,20190304,236,201540,,,Kristina Mladenovic,R,184,FRA,25.80424367,202453,,,Saisai Zheng,R,,CHN,25.07323751,7-5 6-2,3,R128,94,2,2,60,43,26,10,10,2,5,2,6,62,37,17,12,10,5,11,65,864,39,1295
2019-M006,Indian Wells,Hard,128,PM,20190304,235,201465,,,Kirsten Flipkens,R,165,BEL,33.14442163,202446,,,Eugenie Bouchard,R,,CAN,25.01848049,7-5 3-6 7-5,3,R128,156,1,4,97,48,35,24,17,5,10,1,3,118,75,49,21,16,8,13,56,1010,73,779
2019-M006,Indian Wells,Hard,128,PM,20190304,232,202421,,,Alison Van Uytvanck,R,,BEL,24.93908282,201590,,,Alison Riske,R,,USA,28.66803559,7-6(1) 6-4,3,R128,129,1,3,87,58,40,11,11,6,9,1,4,100,66,37,15,11,7,11,51,1080,46,1183
2019-M006,Indian Wells,Hard,128,PM,20190304,231,206420,,,Ekaterina Alexandrova,R,,RUS,24.29842574,202490,,,Rebecca Peterson,R,,SWE,23.57563313,7-5 3-6 6-2,3,R128,123,6,4,86,57,43,14,14,7,9,3,6,97,64,41,15,15,4,8,59,964,64,880
2019-M006,Indian Wells,Hard,128,PM,20190304,228,201483,,WC,Madison Brengle,R,,USA,28.91718001,201325,,,Samantha Stosur,R,172,AUS,34.92676249,6-2 6-3,3,R128,71,0,3,47,34,24,6,8,1,2,1,9,56,29,19,10,9,3,8,96,638,78,751
2019-M006,Indian Wells,Hard,128,PM,20190304,227,201620,,,Monica Puig,R,,PUR,25.43189596,201516,,,Evgeniya Rodina,R,,RUS,30.0752909,6-0 6-4,3,R128,69,1,3,48,31,24,8,8,3,4,0,4,49,37,18,3,8,3,8,58,973,71,821
2019-M006,Indian Wells,Hard,128,PM,20190304,224,204434,,Q,Ysaline Bonaventure,L,,BEL,24.5119781,203501,,WC,Taylor Townsend,L,,USA,22.88021903,6-7(3) 7-5 6-2,3,R128,151,1,7,116,90,53,5,16,9,16,3,3,101,73,34,13,16,4,14,144,416,89,686
2019-M006,Indian Wells,Hard,128,PM,20190304,223,201595,,Q,Misaki Doi,L,159,JPN,27.84668036,202460,,,Ons Jabeur,R,,TUN,24.51471595,6-3 6-3,3,R128,75,0,4,68,37,22,18,9,4,6,0,4,49,21,13,12,9,5,10,121,500,55,1033
2019-M006,Indian Wells,Hard,128,PM,20190304,220,200748,,,Venus Williams,R,185,USA,38.71047228,201492,,,Andrea Petkovic,R,180,GER,31.4825462,6-4 0-6 6-3,3,R128,105,2,4,78,46,28,13,12,5,11,1,2,78,55,33,11,13,9,15,36,1385,68,849
2019-M006,Indian Wells,Hard,128,PM,20190304,219,201539,,Q,Christina Mchale,R,170,USA,26.81177276,206289,,,Maria Sakkari,R,,GRE,23.60848734,7-5 6-0,3,R128,81,0,3,59,44,31,5,9,8,11,1,3,50,30,8,9,9,4,11,140,438,41,1238
2019-M006,Indian Wells,Hard,128,PM,20190304,216,201621,,,Mona Barthel,R,185,GER,28.64613279,202684,,Q,Lin Zhu,R,,CHN,25.09514031,6-4 6-7(4) 7-5,3,R128,147,8,10,118,69,44,22,17,4,9,1,2,103,71,45,15,17,6,13,97,633,95,657
2019-M006,Indian Wells,Hard,128,PM,20190304,215,201466,,,Kaia Kanepi,R,181,EST,33.7303217,201596,,,Johanna Larsson,R,174,SWE,30.54346338,6-2 6-2,3,R128,70,3,3,51,28,20,10,8,2,4,2,6,56,37,18,4,8,3,9,86,711,76,754
2019-M006,Indian Wells,Hard,128,PM,20190304,212,201548,,,Ajla Tomljanovic,R,,AUS,25.82340862,201427,,,Alize Cornet,R,173,FRA,29.11156742,7-5 6-3,3,R128,102,1,2,70,40,26,17,10,6,8,1,2,69,52,27,8,11,1,6,44,1223,52,1080
2019-M006,Indian Wells,Hard,128,PM,20190304,211,202468,,WC,Jessica Pegula,R,,USA,25.02121834,201610,,Q,Zarina Diyas,R,,KAZ,25.3744011,6-1 6-1,3,R128,54,0,3,50,24,16,15,7,5,6,0,1,35,26,8,3,7,2,8,93,681,94,672
2019-M006,Indian Wells,Hard,128,PM,20190304,208,212001,,Q,Natalia Vikhlyantseva,R,,RUS,22.04243669,211880,,Q,Priscilla Hon,R,,AUS,20.81587953,6-1 6-1,3,R128,67,0,2,47,29,20,10,7,2,3,0,7,68,31,16,11,7,8,14,112,548,142,424
2019-M006,Indian Wells,Hard,128,PM,20190304,207,201709,,,Yulia Putintseva,R,,KAZ,24.15331964,201693,,,Timea Babos,R,179,HUN,25.81519507,6-1 6-3,3,R128,83,3,1,52,33,21,11,8,0,2,2,3,61,34,17,9,8,8,14,47,1181,102,607
2019-M006,Indian Wells,Hard,128,PM,20190304,204,202663,,,Magda Linette,R,,POL,27.05544148,201549,,,Petra Martic,R,181,CRO,28.12046543,6-3 4-6 7-6(5),3,R128,149,2,0,119,85,55,18,16,6,9,5,7,88,53,34,22,15,0,3,92,681,38,1296
2019-M006,Indian Wells,Hard,128,PM,20190304,203,202427,,,Johanna Konta,R,,GBR,27.79739904,201426,,,Pauline Parmentier,R,175,FRA,33.08692676,6-2 6-3,3,R128,89,1,1,74,53,32,12,9,10,11,0,1,51,25,14,11,8,4,8,45,1210,54,1045
2019-M006,Indian Wells,Hard,128,PM,20190304,200,201616,,WC,Lauren Davis,R,157,USA,25.39904175,203533,,,Anna Karolina Schmiedlova,R,,SVK,24.47091034,7-6(2) 6-2,3,R128,123,1,5,88,44,31,19,10,7,10,0,6,70,42,23,11,10,4,9,199,297,63,894
2019-M006,Indian Wells,Hard,128,PM,20190304,199,201458,,,Victoria Azarenka,R,180,BLR,29.59069131,214304,,,Vera Lapko,R,,BLR,20.42710472,6-2 6-3,3,R128,83,2,4,58,30,19,16,8,4,6,5,1,65,42,20,10,9,7,13,48,1177,62,896
2019-M006,Indian Wells,Hard,128,PM,20190304,196,216153,,WC,Amanda Anisimova,R,,USA,17.50581793,202434,,,Aleksandra Krunic,R,,SRB,25.96851472,6-0 6-4,3,R128,66,2,2,49,31,22,12,8,1,2,1,2,65,42,20,11,8,5,10,67,852,57,975
2019-M006,Indian Wells,Hard,128,PM,20190304,195,211095,,,Bernarda Pera,L,,USA,24.24914442,216083,,Q,Caty Mcnally,R,,USA,17.28405202,6-2 6-1,3,R128,73,0,2,41,27,20,8,7,1,2,1,6,73,38,21,12,8,7,13,87,709,238,232
2019-M006,Indian Wells,Hard,128,PM,20190304,192,215370,,WC,Bianca Andreescu,R,,CAN,18.71321013,201593,,,Irina Camelia Begu,R,181,ROU,28.52019165,6-7(3) 6-3 6-3,3,R128,143,0,5,91,58,39,12,15,2,7,5,5,96,58,37,13,15,4,12,60,919,70,827
2019-M006,Indian Wells,Hard,128,PM,20190304,191,201527,,Q,Stefanie Voegele,R,170,SUI,28.98288843,203500,,WC,Sachia Vickery,R,,USA,23.81382615,7-5 6-2,3,R128,96,6,1,61,43,24,8,10,2,6,0,2,69,48,23,7,10,6,13,109,581,118,509
2019-M006,Indian Wells,Hard,128,PM,20190304,188,213550,,,Sofia Kenin,R,,USA,20.30116359,206374,,,Yafan Wang,R,,CHN,24.84325804,1-6 7-5 6-4,3,R128,155,3,8,114,76,47,13,15,10,16,3,5,99,58,38,17,14,10,15,33,1564,49,1142
2019-M006,Indian Wells,Hard,128,PM,20190304,187,201611,,,Daria Gavrilova,R,,AUS,24.99657769,215035,,,Dayana Yastremska,R,,UKR,18.80082136,6-2 5-7 6-2,3,R128,150,0,2,91,57,38,11,14,3,9,3,10,113,71,34,18,14,11,20,53,1065,37,1381
2019-M006,Indian Wells,Hard,128,PM,20190304,184,206108,,WC,Jennifer Brady,R,,USA,23.89322382,211702,,Q,Nao Hibino,R,,JPN,24.26283368,7-5 6-3,3,R128,82,5,1,68,35,27,17,11,3,5,3,2,55,38,22,7,10,2,6,83,725,117,512
2019-M006,Indian Wells,Hard,128,PM,20190304,183,213583,,,Tatjana Maria,R,,GER,31.57015743,201517,,,Magdalena Rybarikova,R,180,SVK,30.41204654,6-3 6-2,3,R128,67,6,2,46,27,23,14,9,3,3,1,2,50,27,14,14,8,3,6,69,843,74,767
2019-M006,Indian Wells,Hard,128,PM,20190304,180,214954,,,Marketa Vondrousova,L,,CZE,19.68240931,201696,,,Laura Siegemund,R,,GER,30.99794661,6-4 7-6(6),3,R128,112,1,3,69,46,36,11,11,2,4,0,2,82,61,37,13,11,4,7,61,896,105,593
2019-M006,Indian Wells,Hard,128,PM,20190304,179,201533,,,Shuai Zhang,R,,CHN,30.11362081,214149,,,Viktoria Kuzmova,R,,SVK,20.81314168,6-2 6-4,3,R128,68,1,3,49,30,23,10,9,1,3,1,2,49,34,17,7,9,4,9,40,1250,43,1229
2019-M006,Indian Wells,Hard,128,PM,20190304,176,203462,,Q,Kateryna Kozlova,R,,UKR,25.03216975,211701,,,Katerina Siniakova,R,,CZE,22.81451061,7-5 6-2,3,R128,91,2,0,64,43,29,12,10,2,3,2,2,58,33,21,12,10,2,6,114,533,42,1237
2019-M006,Indian Wells,Hard,128,PM,20190304,175,201366,,,Barbora Zahlavova Strycova,R,164,CZE,32.93360712,203530,,Q,Viktorija Golubic,R,,SUI,26.37919233,6-2 7-6(4),3,R128,104,0,5,60,40,25,4,10,2,7,1,4,76,54,24,9,10,9,16,50,1141,82,735
2019-M007,Miami,Hard,128,PM,20190318,300,202458,12,,Ashleigh Barty,R,,AUS,22.89664613,201662,5,,Karolina Pliskova,R,184,CZE,26.98973306,7-6(1) 6-3,3,F,99,15,2,59,37,32,11,10,1,2,6,2,91,51,33,17,11,6,9,11,3395,7,5145
2019-M007,Miami,Hard,128,PM,20190318,299,202458,12,,Ashleigh Barty,R,,AUS,22.89664613,204426,21,,Anett Kontaveit,R,,EST,23.23066393,6-3 6-3,3,SF,77,3,4,60,30,25,13,9,5,7,2,4,49,26,15,9,9,4,9,11,3395,19,2465
2019-M007,Miami,Hard,128,PM,20190318,298,201662,5,,Karolina Pliskova,R,184,CZE,26.98973306,201594,2,,Simona Halep,R,168,ROU,27.4715948,7-5 6-1,3,SF,74,5,2,51,36,27,6,10,0,2,1,4,55,38,18,8,9,2,7,7,5145,3,5457
2019-M007,Miami,Hard,128,PM,20190318,297,204426,21,,Anett Kontaveit,R,,EST,23.23066393,201444,27,,Su Wei Hsieh,R,169,TPE,33.19917864,3-6 6-2 7-5,3,QF,120,2,3,87,50,29,16,14,7,13,0,3,98,64,30,18,15,3,11,19,2465,27,1810
2019-M007,Miami,Hard,128,PM,20190318,296,202458,12,,Ashleigh Barty,R,,AUS,22.89664613,201520,3,,Petra Kvitova,L,183,CZE,29.02669405,7-6(6) 3-6 6-2,3,QF,152,4,6,98,61,46,12,14,6,10,5,5,101,63,41,15,15,3,8,11,3395,2,5550
2019-M007,Miami,Hard,128,PM,20190318,295,201662,5,,Karolina Pliskova,R,184,CZE,26.98973306,214954,,,Marketa Vondrousova,L,,CZE,19.72073922,6-3 6-4,3,QF,80,3,2,66,44,30,13,10,4,5,2,3,55,27,18,14,9,3,6,7,5145,59,991
2019-M007,Miami,Hard,128,PM,20190318,294,201594,2,,Simona Halep,R,168,ROU,27.4715948,202492,18,,Qiang Wang,R,,CHN,27.17316906,6-4 7-5,3,QF,97,1,5,71,48,27,10,11,7,12,1,2,72,49,23,10,11,1,8,3,5457,18,2607
2019-M007,Miami,Hard,128,PM,20190318,293,201444,27,,Su Wei Hsieh,R,169,TPE,33.19917864,201496,13,,Caroline Wozniacki,R,177,DEN,28.6844627,6-3 6-7(0) 6-2,3,R16,133,0,3,81,58,39,15,14,2,4,5,4,100,63,38,18,15,6,12,27,1810,13,3007
2019-M007,Miami,Hard,128,PM,20190318,292,204426,21,,Anett Kontaveit,R,,EST,23.23066393,215370,,,Bianca Andreescu,R,,CAN,18.75154004,6-1 2-0 RET,3,R16,56,4,2,42,29,20,7,5,5,5,1,4,40,23,10,8,4,5,8,19,2465,24,1913
2019-M007,Miami,Hard,128,PM,20190318,291,201520,3,,Petra Kvitova,L,183,CZE,29.02669405,201614,19,,Caroline Garcia,R,,FRA,25.41820671,6-3 6-3,3,R16,84,3,1,50,30,23,14,9,1,1,0,4,64,39,25,11,9,3,6,2,5550,21,2350
2019-M007,Miami,Hard,128,PM,20190318,290,202458,12,,Ashleigh Barty,R,,AUS,22.89664613,202428,7,,Kiki Bertens,R,182,NED,27.26899384,4-6 6-3 6-2,3,R16,113,2,4,86,46,33,23,14,4,7,5,2,75,40,26,16,13,8,13,11,3395,8,4995
2019-M007,Miami,Hard,128,PM,20190318,289,201662,5,,Karolina Pliskova,R,184,CZE,26.98973306,201709,,,Yulia Putintseva,R,,KAZ,24.19164956,2-6 6-3 7-5,3,R16,130,7,4,93,60,41,11,15,13,19,1,1,82,57,32,11,14,4,10,7,5145,44,1181
2019-M007,Miami,Hard,128,PM,20190318,288,214954,,,Marketa Vondrousova,L,,CZE,19.72073922,213583,,,Tatjana Maria,R,,GER,31.60848734,6-4 6-3,3,R16,87,2,1,52,32,21,11,9,1,3,1,1,62,30,18,13,10,5,10,59,991,62,896
2019-M007,Miami,Hard,128,PM,20190318,287,202492,18,,Qiang Wang,R,,CHN,27.17316906,206374,,,Yafan Wang,R,,CHN,24.88158795,7-5 6-4,3,R16,105,1,5,66,37,28,15,11,2,4,0,2,71,39,27,16,11,3,7,18,2607,50,1123
2019-M007,Miami,Hard,128,PM,20190318,286,201594,2,,Simona Halep,R,168,ROU,27.4715948,200748,,,Venus Williams,R,185,USA,38.74880219,6-3 6-3,3,R16,72,1,4,49,36,27,9,9,2,3,1,2,61,37,21,10,9,3,7,3,5457,43,1210
2019-M007,Miami,Hard,128,PM,20190318,285,201444,27,,Su Wei Hsieh,R,169,TPE,33.19917864,211768,1,,Naomi Osaka,R,,JPN,21.41820671,4-6 7-6(4) 6-3,3,R32,138,0,4,104,59,41,23,15,8,12,4,3,98,59,41,18,16,1,6,27,1810,1,5991
2019-M007,Miami,Hard,128,PM,20190318,284,201496,13,,Caroline Wozniacki,R,177,DEN,28.6844627,201512,,Q,Monica Niculescu,R,168,ROU,31.4770705,6-4 7-6(4),3,R32,128,4,0,90,59,35,17,11,12,15,0,1,73,47,24,15,11,0,4,13,3007,138,444
2019-M007,Miami,Hard,128,PM,20190318,283,204426,21,,Anett Kontaveit,R,,EST,23.23066393,201548,,,Ajla Tomljanovic,R,,AUS,25.86173854,7-6(3) 2-6 7-6(4),3,R32,147,3,3,115,74,47,18,16,7,14,6,4,114,66,48,19,16,5,10,19,2465,40,1228
2019-M007,Miami,Hard,128,PM,20190318,282,215370,,,Bianca Andreescu,R,,CAN,18.75154004,201493,8,,Angelique Kerber,L,173,GER,31.16221766,6-4 4-6 6-1,3,R32,129,2,2,97,62,41,16,14,4,8,1,3,86,62,34,10,13,7,13,24,1913,4,5315
2019-M007,Miami,Hard,128,PM,20190318,281,201520,3,,Petra Kvitova,L,183,CZE,29.02669405,202499,26,,Donna Vekic,R,,CRO,22.71868583,6-4 3-6 6-4,3,R32,155,4,8,99,53,36,19,15,9,14,1,8,114,62,36,24,14,15,20,2,5550,25,1875
2019-M007,Miami,Hard,128,PM,20190318,280,201614,19,,Caroline Garcia,R,,FRA,25.41820671,201504,15,,Julia Goerges,R,180,GER,30.37097878,6-0 7-5,3,R32,80,7,1,55,40,32,10,9,6,6,5,1,53,30,17,12,9,5,9,21,2350,15,2780
2019-M007,Miami,Hard,128,PM,20190318,279,202458,12,,Ashleigh Barty,R,,AUS,22.89664613,201325,,,Samantha Stosur,R,172,AUS,34.9650924,6-0 6-3,3,R32,58,8,5,47,25,19,13,8,0,1,0,6,43,28,14,3,7,3,8,11,3395,83,726
2019-M007,Miami,Hard,128,PM,20190318,278,202428,7,,Kiki Bertens,R,182,NED,27.26899384,214149,,,Viktoria Kuzmova,R,,SVK,20.85147159,3-6 6-0 6-1,3,R32,84,14,4,70,39,33,14,11,6,7,1,3,62,36,21,11,11,2,7,8,4995,48,1159
2019-M007,Miami,Hard,128,PM,20190318,277,201662,5,,Karolina Pliskova,R,184,CZE,26.98973306,201427,,,Alize Cornet,R,173,FRA,29.14989733,6-7(3) 6-1 6-4,3,R32,156,9,3,102,61,46,19,15,8,10,3,6,115,69,46,18,14,16,21,7,5145,53,1080
2019-M007,Miami,Hard,128,PM,20190318,276,201709,,,Yulia Putintseva,R,,KAZ,24.19164956,201545,11,,Anastasija Sevastova,R,,LAT,28.92813142,1-6 6-2 6-3,3,R32,107,0,2,81,60,35,13,12,3,6,4,3,73,44,28,14,12,4,8,44,1181,12,3270
2019-M007,Miami,Hard,128,PM,20190318,275,214954,,,Marketa Vondrousova,L,,CZE,19.72073922,210722,16,,Elise Mertens,R,,BEL,23.33196441,6-4 7-6(1),3,R32,115,0,4,72,42,28,12,11,2,7,1,4,81,41,24,15,11,4,10,59,991,14,2800
2019-M007,Miami,Hard,128,PM,20190318,274,213583,,,Tatjana Maria,R,,GER,31.60848734,201585,4,,Sloane Stephens,R,170,USA,25.99315537,6-3 6-2,3,R32,93,2,0,59,25,17,18,9,1,3,0,2,63,39,18,12,8,4,9,62,896,6,5222
2019-M007,Miami,Hard,128,PM,20190318,273,206374,,,Yafan Wang,R,,CHN,24.88158795,203389,25,,Danielle Rose Collins,R,,USA,25.25941136,7-5 6-1,3,R32,97,6,4,57,38,29,8,9,4,6,0,5,79,45,21,16,10,7,13,50,1123,26,1851
2019-M007,Miami,Hard,128,PM,20190318,272,202492,18,,Qiang Wang,R,,CHN,27.17316906,200033,10,,Serena Williams,R,175,USA,37.47296372,W/O,3,R32,,,,,,,,,,,,,,,,,,,,18,2607,10,3406
2019-M007,Miami,Hard,128,PM,20190318,271,200748,,,Venus Williams,R,185,USA,38.74880219,214082,14,,Darya Kasatkina,R,,RUS,21.86173854,6-3 6-1,3,R32,74,2,2,57,39,25,4,8,5,9,0,6,54,31,10,7,8,0,8,43,1210,22,2345
2019-M007,Miami,Hard,128,PM,20190318,270,201594,2,,Simona Halep,R,168,ROU,27.4715948,201555,,,Polona Hercog,R,182,SLO,28.15605749,5-7 7-6(1) 6-2,3,R32,169,1,2,106,78,52,16,16,4,7,6,3,116,59,41,27,16,9,13,3,5457,93,684
2019-M007,Miami,Hard,128,PM,20190318,269,211768,1,,Naomi Osaka,R,,JPN,21.41820671,201518,,Q,Yanina Wickmayer,R,182,BEL,29.4072553,6-0 6-7(3) 6-1,3,R64,129,14,1,104,68,49,17,13,5,6,9,1,107,68,40,16,12,12,18,1,5991,141,428
2019-M007,Miami,Hard,128,PM,20190318,268,201444,27,,Su Wei Hsieh,R,169,TPE,33.19917864,201590,,,Alison Riske,R,,USA,28.7063655,6-2 7-5,3,R64,84,1,3,61,38,22,14,10,4,7,0,4,63,43,22,9,10,6,12,27,1810,45,1178
